code,year,happiness,food_insec,precipitation,indiv_free,gini,hdi,gdp_pc,family,corruption,air_deaths,life_expectancy,temperature,urbanization,covid,hri,suicides,taxes,schooling
MAR,2021,5.0599,64.065,12.038,7.756,39.0,89.875,74.0419,19.157724,0.23203368401923077,0.683,,19.545942,0.683,8065.98583984375,,346.0,0.624,6.199
MAR,2020,4.918,63.532,12.038,7.756,39.0,89.875,73.9199,19.508245,0.21029491694528302,0.683,,20.027437,0.679,7546.71630859375,,346.0,0.611,6.3176813
MAR,2019,5.0948,62.994,12.381488,7.29,39.0,89.875,74.2705,18.900434,0.178,0.683,,19.914429,0.682,8217.5986328125,,346.0,0.615,6.199
MAR,2018,5.2081,62.453,12.303077,7.3,43.0,89.875,73.9863,17.933472,0.178,0.69,,20.286121,0.676,8072.08642578125,,346.0,0.629,6.0500154
MAR,2017,5.2537,61.908,12.1533375,7.27,40.0,89.875,73.6603,19.57815,0.178,0.682,,20.129702,0.67,7921.619140625,,346.0,0.618,6.23
MAR,2016,5.235,61.36,11.93365,7.41,37.0,89.875,73.284,18.990004,0.178,0.66,,19.867258,0.661,7632.185546875,,346.0,0.626,6.199
MAR,2015,5.151,60.809,11.766645,7.63,36.0,89.875,72.9197,18.741674,0.178,0.669,,19.437466,0.654,7687.69091796875,,346.0,0.623,6.199
MAR,2014,5.013,60.256,11.788693,7.9,39.0,90.66667,72.5377,18.739038,0.178,0.66,,20.353619,0.644,7462.15283203125,,346.0,0.62,6.199
MAR,2011,4.793151,58.581,11.938914,9.49,39.0,89.875,71.2691,18.562895,0.178,0.687,,21.52696,0.614,7052.72705078125,,346.0,0.626,6.199
MOZ,2022,4.954,35.477,12.421,23.902,26.5,,59.143,24.049591,0.22781774280769232,0.572,0.522,21.32762,0.442,1250.77241374562,40.38,1032.0,0.615,4.393
MOZ,2021,5.0483,37.628,12.421,23.902,26.5,,59.3247,24.118555,0.5089350921153846,0.54,0.522,23.403265,0.446,1231.86414009585,39.6,1032.0,0.609,4.393
MOZ,2020,4.7945,37.074,12.421,23.902,26.5,,61.1722,24.426674,0.2276931984716981,0.548,0.522,21.711529,0.453,1237.94604412225,40.4,1032.0,0.62,4.471788
MOZ,2019,4.6236,36.528,12.583029,23.1947,26.5,,61.1662,24.420183,0.321,0.55,0.5045398,26.94919,0.456,1290.16741374767,40.5,1032.0,0.614,4.393
MOZ,2018,4.4662,35.988,12.5585575,23.1854,23.0,,60.5261,24.143814,0.321,0.564,0.522,22.25087,0.451,1297.8695484004,40.7,1032.0,0.61,4.318279
MOZ,2017,4.4166,35.455,12.546465,23.0908,25.0,,59.7709,23.977018,0.321,0.601,0.522,22.8419,0.445,1291.67147896237,40.7,1032.0,0.652,4.39
MOZ,2016,4.55,34.926,12.504389,23.3961,27.0,,59.038,24.538652,0.321,0.65,0.522,20.741661,0.443,1298.13534161197,40.38,1032.0,0.701,4.393
MOZ,2014,4.971,33.878,12.239458,24.6784,31.0,,57.2742,23.800087,0.321,0.691,0.5399668,24.82702,0.433,1228.04657905989,40.38,1032.0,0.722,4.393
MOZ,2011,4.692764,32.336,12.092483,25.8642,26.5,,54.869,23.94324,0.321,0.702,0.522,17.41705,0.407,1085.70449067559,40.38,1032.0,0.759,4.393
MMR,2022,4.3725,30.334,18.471,3.253,26.0,86.58334,65.732,23.985634,0.37139092615384617,0.098,0.344,6.76,0.573,4249.87615142487,3.533,2091.0,0.113,6.721
MMR,2021,4.3942,31.448,18.471,3.253,26.0,86.583,65.6716,24.250412,0.7381542923846154,0.09,0.344,6.76,0.585,4113.89331293646,5.0,2091.0,0.112,6.721
MMR,2020,4.4258,31.141,18.471,3.253,26.0,86.583,66.797,24.134064,0.198151855654717,0.527,0.344,6.76,0.6,4708.55975221752,3.7,2091.0,0.562,6.787967
MMR,2019,4.308,30.852,18.156124,2.96,26.0,86.583,66.6104,24.13019,0.436,0.499,0.344,6.436735,0.598,5214.3733068354,1.9,2091.0,0.539,6.721
MMR,2018,4.3604,30.579,18.27298,2.96,29.0,86.583,66.4646,23.574036,0.436,0.465,0.344,2.9784868,0.59,4927.25264545659,3.533,2091.0,0.519,6.673929
MMR,2017,4.3078,30.322,18.040415,3.1,30.0,86.583,65.843,23.869825,0.436,0.471,0.3069687,6.681493,0.58,4670.08072918311,3.533,2091.0,0.506,6.7
MMR,2016,4.545,30.082,18.470882,3.33,28.0,86.583,65.685,24.03044,0.436,0.457,0.344,8.337853,0.572,4433.66383667532,3.533,2091.0,0.51,6.721
MMR,2015,4.395,29.858,18.618164,3.34,22.0,86.583,65.5613,23.79527,0.436,0.437,0.3806851,7.888322,0.562,4214.37299878288,3.533,2091.0,0.499,6.721
MMR,2014,4.307,29.65,18.781971,3.41,21.0,86.583,65.0563,23.972143,0.436,0.347,0.344,8.2353325,0.553,3970.66760496497,3.533,2091.0,0.439,6.721
MMR,2011,5.321977,29.075,18.953175,3.67,26.0,86.583,63.9007,23.374662,0.436,0.28,0.344,6.76,0.521,3240.52920071845,3.533,2091.0,0.361,6.721
NAM,2022,4.6308,49.077,9.773,14.969,52.25,,61.123,21.56959,0.16839351001923075,0.884,0.591,26.698912,0.626,9762.77689238507,31.129,285.0,0.862,6.02
NAM,2021,4.4594,53.005,9.773,14.969,52.25,,59.269,21.259905,0.4582505033173077,0.884,0.591,28.168303,0.615,9208.58303249427,33.0,285.0,0.865,6.02
NAM,2020,4.5741,52.033,9.773,14.969,52.25,,62.829,22.006416,-0.16363475445283018,0.887,0.591,31.328068,0.633,9041.76986388145,32.6,285.0,0.874,6.106065
NAM,2019,4.5711,51.042,9.470348,13.5141,52.25,,63.075,23.20517,0.154,0.888,0.591,30.249819,0.639,10009.578071046,32.1,285.0,0.862,6.02
NAM,2018,4.6392,50.032,9.581193,13.7367,53.0,,62.5859,22.147043,0.154,0.875,0.591,28.823032,0.636,10266.1705545981,31.3,285.0,0.868,6.134818
NAM,2017,4.4413,49.005,9.628292,15.2243,51.0,,62.2931,21.84656,0.154,0.866,0.591,31.817917,0.635,10335.2674258223,30.5,285.0,0.863,5.82
NAM,2016,4.574,47.961,9.777152,14.9151,52.0,,61.6825,22.638603,0.154,0.882,0.591,30.16651,0.632,10627.6351164612,29.6,285.0,0.886,6.02
NAM,2015,4.574,46.9,9.925947,16.2875,53.0,,60.7002,22.241112,0.154,0.882,0.5906661,33.501804,0.628,10813.2266317649,28.8,285.0,0.887,6.02
NAM,2011,4.885587,42.637,10.257564,16.1368,52.25,,56.553,20.363401,0.154,0.889,0.591,30.022861,0.592,9431.04419803693,31.129,285.0,0.889,6.02
NPL,2022,5.3603,19.289,23.293,9.894,29.4,,68.53,13.707307,0.33678251115384616,0.73,,20.652874,0.59,4001.69995474296,11.243,1500.0,0.755,7.075
NPL,2021,5.3765,21.008,23.293,9.894,29.4,,68.4495,13.565106,0.6300538167307692,0.731,,23.005156,0.602,3853.68029623355,13.2,1500.0,0.752,7.075
NPL,2020,5.2689,20.576,23.293,9.894,29.4,,69.2456,12.969758,0.2510065922811321,0.745,,22.372492,0.604,3761.80278738364,13.6,1500.0,0.759,7.226661
NPL,2019,5.1372,20.153,23.133001,9.77,29.4,,69.5576,13.12154,0.406,0.739,,18.139744,0.611,3922.08133121317,12.0,1500.0,0.763,7.075
NPL,2018,4.9127,19.74,23.137854,9.69,31.0,,68.9786,13.377121,0.406,0.767,,21.96213,0.601,3719.30777529558,10.3,1500.0,0.792,7.1095786
NPL,2017,4.8804,19.336,23.23475,9.63,31.0,,68.9099,13.731711,0.406,0.794,,17.993425,0.594,3495.52880047287,9.6,1500.0,0.822,6.89
NPL,2016,4.962,18.942,23.404219,9.68,29.0,,68.7758,14.053777,0.406,0.78,,16.143753,0.586,3244.67429968519,9.6,1500.0,0.798,7.075
NPL,2015,4.793,18.557,22.814993,9.83,27.0,,67.4562,13.174454,0.406,0.776,,14.686308,0.579,3260.03499791081,10.4,1500.0,0.783,7.075
NPL,2014,4.514,18.182,23.62845,9.93,29.0,,68.0855,13.008522,0.406,0.76,,13.994912,0.576,3152.29326135895,11.243,1500.0,0.778,7.075
NPL,2011,4.474119,17.108,23.700996,10.7315,29.4,,67.313,12.986729,0.406,0.813,,11.626247,0.553,2763.8283230007,11.243,1500.0,0.832,7.075
NLD,2022,7.403,90.848,3.382,9.184,82.8,76.89294,81.627,11.535519,0.2319244584807692,0.953,0.281,38.749,0.936,59249.1670039699,1.514,778.0,0.924,11.67
NLD,2021,7.4149,92.572,3.382,9.184,82.8,81.191,81.6873,10.367669,0.2629108676442308,0.958,0.281,40.1583,0.941,57334.7049607832,1.4,778.0,0.931,11.67
NLD,2020,7.464,92.236,3.382,9.184,82.8,81.191,81.6381,11.57693,0.2528956365283019,0.961,0.2599421,40.475815,0.939,54275.0030465677,1.4,778.0,0.933,11.539022
NLD,2019,7.4489,91.876,3.1293,9.27,82.8,81.191,82.0455,11.1765785,0.249,0.97,0.29248333,39.737534,0.943,56784.0372529824,1.4,778.0,0.94,11.67
NLD,2018,7.4876,91.49,3.1828907,9.09,82.0,81.191,81.7741,11.252736,0.249,0.966,0.2812108,39.27495,0.939,56060.9136269404,1.7,778.0,0.945,11.760834
NLD,2017,7.4413,91.077,3.1847901,9.61,82.0,81.191,81.7291,10.870843,0.249,0.97,0.2853582,39.19184,0.937,55088.6338006744,1.5,778.0,0.944,11.71
NLD,2016,7.377,90.635,3.2281492,9.33,83.0,81.191,81.547,10.672478,0.249,0.968,0.2817357,38.91114,0.933,53847.8265545448,1.7,778.0,0.939,11.67
NLD,2015,7.339,90.173,3.3100996,9.31,84.0,81.191,81.4821,10.766013,0.249,0.968,0.2824158,37.464493,0.932,52974.1162200949,1.5,778.0,0.939,11.67
NLD,2014,7.378,89.69,3.4517539,9.28,83.0,85.48896,81.6425,11.581054,0.249,0.969,0.2863142,37.540203,0.931,52186.9973861206,1.514,778.0,0.941,11.67
NLD,2011,7.512336,87.879,4.1901207,8.4,82.8,81.191,81.0999,10.783998,0.249,0.978,0.27750087,35.989815,0.927,52594.2290064164,1.514,778.0,0.945,11.67
NZL,2022,7.1229,86.47,0.951,11.047,89.6,90.92702,82.12,11.447192,0.13278839754807692,0.975,,33.27,0.933,45185.312534188,3.629,1732.0,0.963,11.325
NZL,2021,7.1998,86.789,0.951,11.047,89.6,91.896,82.4513,11.178739,-0.027088794076538462,0.961,,33.27,0.937,44041.9028085687,3.3,1732.0,0.951,11.325
NZL,2020,7.2766,86.699,0.951,11.047,89.6,91.896,82.7419,10.975178,-0.10643826030698113,0.969,,36.453613,0.936,42052.1409677726,3.5,1732.0,0.955,11.390235
NZL,2019,7.2996,86.615,0.9660047,10.2951,89.6,91.896,82.5665,11.082633,-0.0,0.977,,31.840029,0.937,43272.5669090792,3.9,1732.0,0.964,11.325
NZL,2018,7.3075,86.538,0.944608,10.6598,87.0,91.896,82.3803,11.06043,-0.0,0.975,,33.688034,0.936,42916.8698156619,4.4,1732.0,0.965,11.333543
NZL,2017,7.3238,86.466,0.89306,12.1421,89.0,91.896,82.2189,10.887161,-0.0,0.977,,33.01485,0.935,42204.7457412663,4.2,1732.0,0.963,11.25
NZL,2016,7.314,86.4,0.92038673,11.5191,90.0,91.896,82.07,11.062213,-0.0,0.977,,33.204487,0.934,41628.3999132424,3.3,1732.0,0.963,11.325
NZL,2015,7.334,86.341,0.92590165,11.1336,91.0,91.896,81.9765,10.319308,-0.0,0.977,,33.207623,0.931,41014.6870825625,2.8,1732.0,0.963,11.325
NZL,2014,7.286,86.281,0.9519009,10.5879,91.0,92.86563,81.7921,10.461398,-0.0,0.977,,32.803265,0.93,40350.6452893998,3.629,1732.0,0.963,11.325
NZL,2011,7.372486,86.1,1.0539498,10.989,89.6,91.896,80.8863,10.518891,-0.0,0.977,,31.947412,0.922,38100.7250000863,3.629,1732.0,0.965,11.325
NIC,2022,6.2588,58.296,10.502,4.911,26.4,77.75,73.173,25.396149,0.1447104423846154,0.122,0.462,23.655,0.652,5822.35352470586,,2280.0,0.194,6.918
NIC,2021,6.1646,59.277,10.502,4.911,26.4,77.75,73.8368,25.600409,0.3468510152884615,0.134,0.462,27.118277,0.667,5692.03506666483,,2280.0,0.2,6.918
NIC,2020,5.9721,59.012,10.502,4.911,26.4,77.75,71.7954,25.862938,0.3223442579056604,0.184,0.462,25.44272,0.654,5230.57404857125,,2280.0,0.252,6.747723
NIC,2019,6.1371,58.76,9.967102,4.66,26.4,77.75,74.0543,25.916445,0.271,0.192,0.462,25.725454,0.664,5398.1074449382,,2280.0,0.254,6.918
NIC,2018,6.105,58.522,10.030698,5.04,25.0,77.75,73.8497,25.484627,0.271,0.205,0.462,23.226189,0.662,5636.7151123345,,2280.0,0.268,6.747723
NIC,2017,6.141,58.299,10.109499,4.73,26.0,77.75,73.5536,25.586405,0.271,0.569,0.462,23.849274,0.659,5915.38972207813,,2280.0,0.609,7.26
NIC,2016,6.071,58.09,10.401489,4.59,26.0,77.75,73.2562,25.931799,0.271,0.659,0.462,23.268984,0.653,5734.36752893924,,2280.0,0.689,6.918
NIC,2015,5.992,57.895,10.693715,4.47,27.0,77.75,72.983,25.881308,0.271,0.655,0.462,22.308142,0.647,5563.04741059562,,2280.0,0.7,6.918
NIC,2014,5.828,57.7,10.869225,4.95,28.0,77.75,72.8121,25.6066,0.271,0.666,0.46156293,21.76347,0.641,5385.50726342835,,2280.0,0.702,6.918
NIC,2011,5.114866,57.113,11.440397,5.94,26.4,77.75,72.4162,25.253944,0.271,0.652,0.462,20.192785,0.622,4805.43952456368,,2280.0,0.727,6.918
NER,2022,4.5013,16.405,17.409,10.304,34.2,,61.448,27.365149,0.1644284151346154,0.814,0.343,9.551931,0.386,1274.641741468,17.25,151.0,0.812,2.662
NER,2021,5.0035,16.751,17.409,10.304,34.2,,61.5763,28.20508,0.22710424173076924,0.797,0.343,10.047441,0.4,1186.53001108986,30.5,151.0,0.795,2.662
NER,2020,5.0741,16.626,17.409,10.304,34.2,,61.4506,27.928488,0.2175887707698113,0.776,0.343,9.290918,0.401,1214.54097579798,17.25,151.0,0.78,2.682462
NER,2019,4.9096,16.517,17.699299,10.1456,34.2,,62.8967,27.921494,0.203,0.789,0.343,9.832031,0.406,1217.43553021521,16.6,151.0,0.794,2.662
NER,2018,4.6275,16.425,17.74849,10.1255,34.0,,62.4544,28.130678,0.203,0.799,0.37259424,10.6659355,0.399,1193.27276197444,11.9,151.0,0.786,2.69209
NER,2017,4.1655,16.35,17.705456,10.1516,33.0,,62.1599,27.537033,0.203,0.833,0.343,8.902389,0.39,1155.9738499994,10.0,151.0,0.819,2.61
NER,2016,4.028,16.29,17.535795,10.2239,35.0,,61.6288,28.383844,0.203,0.843,0.343,9.933257,0.383,1143.81740675996,17.25,151.0,0.826,2.662
NER,2015,3.856,16.247,17.383081,10.3889,34.0,,61.0827,27.38755,0.203,0.833,0.343,11.9901905,0.376,1124.3675180109,17.25,151.0,0.811,2.662
NER,2014,3.845,16.219,17.043962,10.6526,35.0,,60.786,27.90999,0.203,0.832,0.34276575,11.776208,0.37,1119.09485310033,17.25,151.0,0.819,2.662
NER,2011,4.121817,16.216,16.744957,10.438,34.2,,58.9941,27.896187,0.203,0.841,0.31451714,9.6258135,0.346,1010.2887544961,17.25,151.0,0.817,2.662
NGA,2022,4.9806,49.288,12.717,7.379,27.0,98.42249,52.263,26.97239,0.20154555771153845,0.624,0.355,,0.523,4963.16031295929,15.771,1150.0,0.642,4.776
NGA,2021,4.552,52.746,12.717,7.379,27.0,98.428,52.676,27.502075,0.32660610384615385,0.634,0.355,,0.535,4922.63245237148,21.3,1150.0,0.641,4.776
NGA,2020,4.7593,51.958,12.717,7.379,27.0,98.428,52.887,27.261023,0.19663671364150945,0.653,0.355,,0.535,4865.08683226646,19.8,1150.0,0.653,5.0383425
NGA,2019,4.7241,51.157,12.561923,6.87,27.0,98.428,52.9104,27.25506,0.242,0.656,0.355,,0.538,5076.36829032891,17.3,1150.0,0.64,4.776
NGA,2018,5.2646,50.344,12.610187,6.95,27.0,98.428,52.5536,27.213102,0.242,0.666,0.35127744,,0.531,5089.77763414445,15.1,1150.0,0.643,5.0383425
NGA,2017,5.1554,49.519,12.706434,7.06,27.0,98.428,52.3052,27.39415,0.242,0.66,0.355,,0.526,5120.00559788163,13.6,1150.0,0.645,4.25
NGA,2016,5.074,48.683,12.853529,7.22,28.0,98.428,52.0427,27.412397,0.242,0.659,0.355,,0.521,5209.07415521709,12.3,1150.0,0.654,4.776
NGA,2015,4.875,47.838,12.916796,7.31,26.0,98.428,51.8413,27.282621,0.242,0.645,0.3587978,,0.516,5429.09962094365,11.0,1150.0,0.642,4.776
NGA,2014,5.268,46.982,12.777483,7.59,27.0,98.43392,51.7911,27.116371,0.242,0.653,0.355,,0.512,5424.92451133366,15.771,1150.0,0.657,4.776
NGA,2011,4.855947,44.366,12.589704,8.65,27.0,98.428,51.3573,27.250563,0.242,0.643,0.355,,0.492,4975.63820143437,15.771,1150.0,0.652,4.776
MKD,2022,5.2536,57.837,13.452,7.07,39.2,94.60903,75.914,11.71198,0.3505973809615385,0.755,0.351,25.659,0.767,17128.642858956,4.414,619.0,0.795,6.978
MKD,2021,5.199,58.786,13.452,7.07,39.2,94.609,73.8415,11.43214,1.1538462051923077,0.777,0.351,27.248259,0.77,16708.4829440334,6.9,619.0,0.826,6.978
MKD,2020,5.1012,58.482,13.452,7.07,39.2,94.609,75.1677,11.785697,0.7785887751320755,0.786,0.351,25.92342,0.774,15779.6789460665,6.0,619.0,0.821,7.296405
MKD,2019,5.1598,58.208,12.744707,7.15,39.2,94.609,77.2928,12.2333765,0.761,0.802,0.33505884,25.82711,0.784,16773.0272446978,5.0,619.0,0.836,6.978
MKD,2018,5.2736,57.963,12.955864,7.22,37.0,94.609,77.3142,12.07525,0.761,0.763,0.329607,25.874708,0.779,16145.5230712521,3.2,619.0,0.803,6.816772
MKD,2017,5.1848,57.748,13.185516,7.23,35.0,94.609,76.4766,11.578537,0.761,0.779,0.34200203,25.481066,0.773,15706.4316922223,3.1,619.0,0.78,6.82
MKD,2016,5.175,57.563,13.348881,7.27,37.0,94.609,76.0296,11.679606,0.761,0.742,0.3453469,25.286066,0.767,15553.4269657557,3.1,619.0,0.704,6.978
MKD,2015,5.121,57.408,13.571972,7.28,42.0,94.609,75.9814,11.667088,0.761,0.752,0.3559466,25.189909,0.762,15139.2395915221,3.6,619.0,0.717,6.978
MKD,2014,5.007,57.284,13.772345,7.43,45.0,94.609,75.9347,11.85508,0.761,0.765,0.35205436,24.524715,0.755,14596.5885534152,4.414,619.0,0.741,6.978
MKD,2011,4.369255,57.092,14.58785,5.91,39.2,94.609,75.1869,10.965837,0.761,0.844,0.39374107,25.571646,0.741,13807.4543796362,4.414,619.0,0.801,6.978
OWID_CYN,2021,5.4666,,,,,,,,,,,,,0.0,,,,
OWID_CYN,2020,5.5355,,,,,,,,,,,,,0.0,,,,
OWID_CYN,2019,5.5355,,,,,,,,,,,,,0.0,,,,
OWID_CYN,2018,5.7177,,,,,,,,,,,,,0.0,,,,
OWID_CYN,2017,5.8348,,,,,,,,,,,,,0.0,,,,
OWID_CYN,2016,5.81,,,,,,,,,,,,,0.0,,,,
OWID_CYN,2015,5.771,,,,,,,,,,,,,0.0,,,,
OWID_CYN,2014,5.695,,,,,,,,,,,,,0.0,,,,
NOR,2022,7.3155,81.751,1.266,10.57,85.6,92.18514,82.532,1.6485492,0.2809947864903846,0.966,0.272,39.466,0.956,67296.1592393661,1.1,1414.0,0.941,11.228
NOR,2021,7.3651,83.323,1.266,10.57,85.6,92.185,83.2339,0.9751161,0.09131474403846154,0.957,0.272,41.58658,0.961,65915.5291433739,1.2,1414.0,0.927,11.228
NOR,2020,7.3925,82.974,1.266,10.57,85.6,92.185,83.1951,1.9717531,0.009777137658490564,0.957,0.272,38.3942,0.959,63776.1609653442,1.0,1414.0,0.926,11.233873
NOR,2019,7.488,82.616,1.1047429,9.91,85.6,92.185,82.9552,1.0335215,0.127,0.974,0.27742285,39.8572,0.961,64983.3542076922,1.0,1414.0,0.956,11.228
NOR,2018,7.5539,82.248,1.1018914,10.1298,84.0,92.185,82.7605,1.6358247,0.127,0.985,0.27560863,39.271053,0.962,64696.4711118363,1.1,1414.0,0.969,11.209513
NOR,2017,7.5937,81.871,1.0702112,10.3772,85.0,92.185,82.624,1.171233,0.127,0.988,0.2698733,38.60422,0.959,64589.5559196863,1.1,1414.0,0.969,11.24
NOR,2016,7.537,81.485,1.1695822,11.0784,85.0,92.185,82.4147,2.0308216,0.127,0.988,0.28493744,38.780148,0.955,63547.6870499471,1.2,1414.0,0.969,11.228
NOR,2015,7.498,81.091,1.2835399,10.5871,88.0,92.185,82.2718,1.782084,0.127,0.988,0.27496895,38.311626,0.953,63371.8884980765,1.1,1414.0,0.97,11.228
NOR,2014,7.522,80.692,1.4088799,10.0608,86.0,92.185,82.0859,2.074856,0.127,0.988,0.26752627,38.610123,0.952,62838.5157269158,1.1,1414.0,0.97,11.228
NOR,2011,7.524001,79.455,1.7197739,11.8475,85.6,92.185,81.243,1.583939,0.127,0.989,0.25300366,41.78127,0.944,61551.2140746977,1.1,1414.0,0.972,11.228
OMN,2014,6.853,80.145,14.251802,4.68,45.0,,77.4462,27.7572,,0.637,,,0.814,35032.2568523309,,125.0,0.435,
PAK,2022,4.5554,36.433,17.225,9.929,31.2,92.58145,65.935,21.19356,0.1862468670576923,0.364,0.302,10.354,0.537,5376.96685550493,4.429,494.0,0.512,4.975
PAK,2021,4.5158,37.44,17.225,9.929,31.2,93.302,66.0979,21.107174,0.41897405769230767,0.322,0.302,11.314495,0.544,5233.45951606109,12.9,494.0,0.467,4.975
PAK,2020,4.934,37.165,17.225,9.929,31.2,93.302,66.2695,20.339725,0.26961385799132076,0.302,0.302,11.010473,0.543,5004.35224191866,8.7,494.0,0.443,5.079235
PAK,2019,5.6933,36.907,16.882307,9.77,31.2,93.302,66.7558,20.378132,0.292,0.336,0.302,9.87295,0.546,5157.546571801,4.8,494.0,0.455,4.975
PAK,2018,5.653,36.666,16.937553,9.79,33.0,93.302,66.482,21.19189,0.292,0.362,0.29589266,10.399489,0.545,5113.43429232337,1.6,494.0,0.474,5.0658207
PAK,2017,5.4725,36.442,17.04984,9.98,32.0,93.302,66.2972,21.083155,0.292,0.333,0.302,11.45081,0.543,4891.71977393238,1.3,494.0,0.496,4.78
PAK,2016,5.269,36.234,17.263403,10.0246,32.0,93.302,65.8797,21.31555,0.292,0.321,0.302,11.152891,0.541,4746.71755767312,0.8,494.0,0.488,4.975
PAK,2015,5.132,36.026,17.424131,9.96,30.0,93.302,65.6971,20.441229,0.292,0.326,0.31291267,10.945012,0.534,4507.87568489917,0.9,494.0,0.504,4.975
PAK,2014,5.194,35.819,17.49241,9.96,29.0,94.02309,65.2842,20.147774,0.292,0.331,0.302,8.87448,0.527,4381.87808473093,4.429,494.0,0.522,4.975
PAK,2011,5.1487,35.202,17.523188,10.0153,31.2,93.302,64.6482,20.563103,0.292,0.363,0.29697958,8.163979,0.508,4104.19558951239,4.429,494.0,0.547,4.975
PSE,2022,4.9078,75.857,12.031,,,95.7,74.174,20.676634,0.1608387278153846,,0.341,5.486,0.713,5722.40917459721,4.02,402.0,,7.812
PSE,2021,4.4825,77.003,12.031,,,95.7,73.4727,21.364664,0.18772445796153844,,0.341,6.6480284,0.715,5641.04440046452,4.0,402.0,,7.812
PSE,2020,4.5167,76.719,12.031,,,95.7,74.4035,21.046194,0.058590774667924526,,0.341,6.057374,0.716,5402.5387727565,3.7,402.0,,8.047291
PSE,2019,4.5528,76.44,11.568065,,,95.7,75.2406,20.740072,0.136,,0.341,5.199639,0.727,6245.44869712345,3.8,402.0,,7.812
PSE,2018,4.6963,76.164,11.498356,,,95.7,74.793,21.511131,0.136,,0.341,5.2309046,0.723,6318.21006766832,4.2,402.0,,7.88784
PSE,2017,4.7433,75.894,11.695317,,,95.7,74.8329,20.691942,0.136,,0.341,5.7406855,0.719,6401.74089135074,4.4,402.0,,7.5
PSE,2016,4.775,75.628,12.065782,,,95.7,74.5544,21.000626,0.136,,0.3369004,5.3139777,0.715,6438.93364028868,4.02,402.0,,7.812
PSE,2015,4.754,75.368,12.424803,,,95.7,74.4057,20.519644,0.136,,0.341,5.076126,0.71,6048.97659721444,4.02,402.0,,7.812
PSE,2014,4.715,75.113,12.482005,,,95.7,72.6221,20.553415,0.136,,0.341,5.1923833,0.698,5967.07343700875,4.02,402.0,,7.812
PSE,2011,4.55501,74.381,12.484777,,,95.7,73.2429,20.035173,0.136,,0.34415236,4.9135785,0.694,5782.68959325891,4.02,402.0,,7.812
PAN,2022,6.2645,67.317,4.802,3.341,37.6,,77.261,24.78437,0.2783132024423077,0.876,0.504,12.945597,0.803,33266.4768445342,,2928.0,0.889,6.828
PAN,2021,6.3091,68.775,4.802,3.341,37.6,,76.2233,24.9499,0.2854835749230769,0.857,0.50861204,12.5,0.805,30416.7935096278,,2928.0,0.883,6.828
PAN,2020,6.1796,68.414,4.802,3.341,37.6,,76.657,25.28121,0.16788064735849056,0.848,0.504,13.043989,0.801,26606.2949697901,,2928.0,0.876,6.4808674
PAN,2019,6.3048,68.059,4.181566,2.86,37.6,,77.8103,25.385931,0.244,0.849,0.49838337,13.759621,0.817,32788.3325077056,,2928.0,0.878,6.828
PAN,2018,6.3213,67.709,4.2902064,2.92,37.0,,77.8629,25.030968,0.244,0.859,0.49212474,14.799772,0.814,32259.2207946998,,2928.0,0.879,6.811759
PAN,2017,6.43,67.365,4.453178,3.21,37.0,,77.7954,25.254168,0.244,0.9,0.49888504,14.9,0.811,31638.1519360222,,2928.0,0.906,7.19
PAN,2016,6.452,67.027,4.8303185,3.35,38.0,,77.6529,25.492949,0.244,0.908,0.5040773,15.5,0.805,30481.771677071,,2928.0,0.913,6.828
PAN,2015,6.701,66.696,5.152515,2.95,39.0,,77.4684,25.7092,0.244,0.908,0.50806665,14.9,0.8,29551.3667651444,,2928.0,0.913,6.828
PAN,2014,6.786,66.371,5.279986,4.15,37.0,,77.2478,25.322609,0.244,0.908,0.5046687,15.265579,0.794,28439.9536045607,,2928.0,0.911,6.828
PAN,2011,6.862561,65.437,5.425507,3.95,37.6,,76.6269,24.821924,0.244,0.889,0.51348317,16.162947,0.779,24316.3560205618,,2928.0,0.906,6.828
PRY,2022,5.7378,61.253,7.573,5.787,27.8,,72.89,24.03927,0.19381960373076923,0.735,0.45109698,10.732,0.721,13531.396663349,3.757,1130.0,0.801,7.018
PRY,2021,5.5783,62.496,7.573,5.787,27.8,,70.2617,24.115541,0.7817523472307693,0.743,0.42905566,10.7859745,0.717,13676.390206506,6.1,1130.0,0.813,7.018
PRY,2020,5.6526,62.183,7.573,5.787,27.8,,73.1816,24.855917,0.08816769388679245,0.771,0.43481943,10.496988,0.73,13317.3211184333,5.6,1130.0,0.813,6.976486
PRY,2019,5.6921,61.879,6.9120026,6.16,27.8,,73.6207,24.503626,0.355,0.794,0.45650637,10.859013,0.732,13609.72300919,5.2,1130.0,0.851,7.018
PRY,2018,5.7427,61.585,7.076051,6.1,29.0,,73.5676,23.713144,0.355,0.794,0.459551,10.9501705,0.727,13848.4991149602,4.1,1130.0,0.852,6.976486
PRY,2017,5.6806,61.3,7.23231,6.13,29.0,,73.6436,24.507608,0.355,0.782,0.4854749,11.017509,0.724,13604.1747171995,2.6,1130.0,0.849,7.1
PRY,2016,5.493,61.026,7.393371,5.64,30.0,,73.5336,23.441437,0.355,0.818,0.47899717,10.481916,0.721,13163.7401933187,1.5,1130.0,0.853,7.018
PRY,2015,5.538,60.75,7.491647,5.85,27.0,,73.1905,24.723938,0.355,0.804,0.47605908,10.737979,0.723,12806.0966786058,1.2,1130.0,0.842,7.018
